playerID,year,GP,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,fgPct,ftPct,threePct,allNBA,MVP,DPY
bynumwi01,2008,57,14.04,7.19,0.33,0.98,1.32,2.75,0.6,0.04,1.33,1.49,6.0,2.74,2.09,1.67,0.33,0.05,45.61,79.83,15.79,0,0,0
bynumwi01,2009,63,26.46,9.97,0.38,1.87,2.25,4.49,0.87,0.11,1.83,2.27,8.48,3.76,2.83,2.25,0.87,0.19,44.38,79.78,21.82,0,0,0
bynumwi01,2010,61,18.44,7.9,0.25,0.97,1.21,3.2,0.85,0.07,1.36,1.85,6.66,2.98,2.0,1.67,0.82,0.26,44.83,83.61,32.0,0,0,0
bynumwi01,2011,36,14.28,5.67,0.28,1.28,1.56,1.83,0.64,0.06,1.5,1.69,5.39,2.06,1.78,1.36,0.81,0.19,38.14,76.56,24.14,0,0,0
byrnema01,1979,32,6.06,1.97,0.28,0.56,0.84,0.41,0.16,0.03,0.69,1.0,1.56,0.78,0.47,0.41,0.0,0.0,50.0,86.67,,0,0,0
byrnema01,1980,72,18.89,7.79,1.03,1.43,2.46,1.57,0.4,0.24,0.85,1.75,6.26,3.0,2.18,1.67,0.28,0.12,47.89,76.43,45.0,0,0,0
byrnema01,1982,80,17.95,4.89,0.94,1.45,2.39,2.24,0.51,0.08,0.91,1.86,4.68,1.96,1.19,0.89,0.32,0.08,41.98,74.74,23.08,0,0,0
cabarza01,2003,49,11.63,4.14,0.53,1.49,2.02,0.82,0.2,0.27,1.1,1.53,4.02,1.65,1.08,0.71,0.65,0.12,41.12,66.04,18.75,0,0,0
cabarza01,2004,40,11.88,5.95,0.88,1.68,2.55,0.62,0.25,0.12,0.75,1.48,4.42,2.15,1.62,1.32,0.9,0.32,48.59,81.54,36.11,0,0,0
cabarza01,2005,61,8.28,3.26,0.61,1.21,1.82,0.33,0.21,0.11,0.57,1.43,2.85,1.1,1.38,0.98,0.33,0.08,38.51,71.43,25.0,0,0,0
caffeja01,1995,57,9.56,3.19,0.89,1.05,1.95,0.42,0.21,0.12,0.84,1.6,2.84,1.25,1.19,0.7,0.02,0.0,43.83,58.82,0.0,0,0,0
caffeja01,1996,75,18.73,7.32,1.8,2.21,4.01,1.19,0.33,0.12,1.29,1.99,5.13,2.73,2.81,1.85,0.01,0.0,53.25,65.88,0.0,0,0,0
caffeja01,1997,80,17.79,7.29,2.0,2.3,4.3,0.84,0.31,0.25,1.31,2.26,5.82,2.82,2.5,1.64,0.02,0.0,48.5,65.5,0.0,0,0,0
caffeja01,1998,35,25.03,8.8,2.26,3.6,5.86,0.51,0.69,0.26,2.14,3.23,7.91,3.51,2.8,1.77,0.03,0.0,44.4,63.27,0.0,0,0,0
caffeja01,1999,71,30.41,12.0,2.66,4.13,6.79,1.68,0.87,0.28,2.39,3.79,9.51,4.55,4.86,2.9,0.03,0.0,47.85,59.71,0.0,0,0,0
caffeja01,2000,70,20.86,7.14,1.93,3.11,5.04,0.76,0.54,0.36,1.1,2.63,5.24,2.56,3.01,2.03,0.0,0.0,48.77,67.3,,0,0,0
caffeja01,2001,23,12.3,4.3,1.04,1.13,2.17,0.52,0.17,0.22,0.83,1.7,3.13,1.57,1.87,1.17,0.04,0.0,50.0,62.79,0.0,0,0,0
caffeja01,2002,51,17.53,5.78,1.33,2.12,3.45,0.75,0.37,0.29,1.1,2.39,4.86,2.22,2.08,1.35,0.0,0.0,45.56,65.09,,0,0,0
cagemi01,1984,75,21.47,7.11,1.68,3.55,5.23,0.68,0.55,0.43,1.08,2.19,5.31,2.88,1.83,1.35,0.0,0.0,54.27,73.72,,0,0,0
cagemi01,1985,78,20.08,6.68,2.15,3.19,5.35,1.04,0.79,0.44,1.36,2.26,5.46,2.62,2.23,1.45,0.04,0.0,47.89,64.94,0.0,0,0,0
cagemi01,1986,80,36.52,15.69,4.42,7.1,11.52,1.64,1.24,0.84,2.14,2.76,10.98,5.71,5.84,4.26,0.04,0.0,52.05,73.02,0.0,0,0,0
cagemi01,1987,72,36.94,14.53,5.15,7.88,13.03,1.53,1.26,0.81,2.22,2.69,10.64,5.0,6.58,4.53,0.01,0.0,47.0,68.78,0.0,0,0,0
cagemi01,1988,80,31.7,10.31,3.45,6.11,9.56,1.58,1.15,0.65,1.55,2.3,7.88,3.92,3.31,2.46,0.05,0.0,49.84,74.34,0.0,0,0,0
cagemi01,1989,82,31.65,9.73,3.73,6.28,10.01,0.85,0.96,0.55,1.15,2.83,7.87,3.96,2.59,1.8,0.0,0.0,50.39,69.81,,0,0,0
cagemi01,1990,82,26.11,6.37,2.16,4.65,6.8,1.09,1.04,0.71,1.01,2.37,5.43,2.76,1.37,0.85,0.04,0.0,50.79,62.5,0.0,0,0,0
cagemi01,1991,82,30.01,8.78,3.24,5.63,8.88,1.12,1.21,0.67,0.95,2.89,6.61,3.74,2.09,1.29,0.06,0.0,56.64,61.99,0.0,0,0,0
cagemi01,1992,82,26.29,6.09,3.27,4.77,8.04,0.84,0.93,0.56,0.72,2.23,5.07,2.67,1.59,0.74,0.01,0.0,52.64,46.92,0.0,0,0,0
cagemi01,1993,82,20.83,4.61,2.0,3.41,5.41,0.55,0.94,0.46,0.62,2.18,3.83,2.09,0.9,0.44,0.01,0.0,54.46,48.65,0.0,0,0,0
cagemi01,1994,82,24.88,4.96,2.48,4.4,6.88,0.68,0.74,0.82,0.68,1.82,4.15,2.16,1.07,0.65,0.02,0.0,52.06,60.23,0.0,0,0,0
cagemi01,1995,82,32.09,5.98,3.51,5.38,8.89,0.65,1.06,0.96,0.66,2.62,4.83,2.68,1.12,0.61,0.01,0.0,55.56,54.35,0.0,0,0,0
cagemi01,1996,82,15.21,1.84,1.37,2.54,3.9,0.52,0.59,0.51,0.21,1.44,1.72,0.8,0.5,0.23,0.0,0.0,46.81,46.34,,0,0,0
cagemi01,1997,79,15.2,1.34,1.46,2.44,3.9,0.41,0.57,0.56,0.29,1.33,1.06,0.54,0.46,0.25,0.01,0.0,51.19,55.56,0.0,0,0,0
cagemi01,1999,20,12.1,1.35,1.65,2.4,4.05,0.45,0.4,0.4,0.2,1.5,1.2,0.6,0.15,0.15,0.0,0.0,50.0,100.0,,0,0,0
caldejo01,2005,64,23.23,5.45,0.47,1.73,2.2,4.5,0.66,0.06,1.58,1.45,4.88,2.06,1.44,1.22,0.67,0.11,42.31,84.78,16.28,0,0,0
caldejo01,2006,77,20.96,8.68,0.27,1.47,1.74,5.03,0.82,0.06,1.43,1.77,6.56,3.42,1.86,1.52,0.97,0.32,52.08,81.82,33.33,0,0,0
caldejo01,2007,82,30.34,11.24,0.41,2.46,2.88,8.26,1.06,0.06,1.54,1.63,8.62,4.48,1.46,1.33,2.24,0.96,51.91,90.83,42.93,0,0,0
caldejo01,2008,68,34.31,12.84,0.24,2.62,2.85,8.93,1.09,0.1,2.1,1.68,9.47,4.71,2.26,2.22,2.97,1.21,49.69,98.05,40.59,0,0,0
caldejo01,2009,68,26.72,10.28,0.34,1.75,2.09,5.94,0.69,0.1,1.46,1.99,8.35,4.03,1.53,1.22,2.51,1.0,48.24,79.81,39.77,0,0,0
caldejo01,2010,68,30.91,9.84,0.44,2.53,2.97,8.9,1.19,0.1,2.18,2.1,8.76,3.85,1.51,1.29,2.29,0.84,43.96,85.44,36.54,0,0,0
caldejo01,2011,53,33.94,10.47,0.36,2.66,3.02,8.83,0.89,0.06,1.96,1.77,9.0,4.11,1.28,1.13,3.0,1.11,45.7,88.24,37.11,0,0,0
caldwad01,1989,51,6.49,1.9,0.71,1.43,2.14,0.14,0.22,0.35,0.63,1.35,1.49,0.82,0.55,0.25,0.0,0.0,55.26,46.43,,0,0,0
caldwad01,1990,42,8.17,1.83,1.02,1.36,2.38,0.19,0.45,0.24,0.71,0.83,1.98,0.83,0.4,0.17,0.02,0.0,42.17,41.18,0.0,0,0,0
caldwad01,1994,7,4.29,0.71,0.14,1.29,1.43,0.0,0.14,0.0,0.14,0.86,0.57,0.14,0.86,0.43,0.0,0.0,25.0,50.0,,0,0,0
caldwad01,1995,51,6.41,2.16,0.82,1.33,2.16,0.12,0.18,0.1,0.69,1.43,1.63,0.9,0.71,0.35,0.0,0.0,55.42,50.0,,0,0,0
caldwad01,1996,45,12.64,2.24,1.29,2.42,3.71,0.27,0.36,0.18,0.62,1.93,2.04,0.89,1.11,0.47,0.04,0.0,43.48,42.0,0.0,0,0,0
caldwad01,1997,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0
calhoco01,1979,7,4.29,1.14,1.0,0.43,1.43,0.0,0.29,0.0,0.14,0.86,1.29,0.57,0.29,0.0,0.0,0.0,44.44,0.0,,0,0,0
calipde01,1991,7,8.29,1.57,0.14,0.57,0.71,1.71,0.14,0.0,0.71,1.14,2.57,0.57,0.43,0.29,0.71,0.14,22.22,66.67,20.0,0,0,0
callori01,1990,64,10.59,3.2,0.39,0.83,1.22,0.95,0.34,0.11,0.8,1.53,3.0,1.17,1.23,0.86,0.03,0.0,39.06,69.62,0.0,0,0,0
calvima01,1979,48,16.08,6.38,0.27,1.48,1.75,2.79,0.56,0.0,1.19,1.5,4.73,2.08,2.44,2.19,0.23,0.02,44.05,89.74,9.09,0,0,0
calvima01,1980,21,6.1,2.48,0.1,0.48,0.57,1.33,0.24,0.0,0.81,0.62,1.86,0.62,1.67,1.19,0.24,0.05,33.33,71.43,20.0,0,0,0
cambrde01,1992,53,16.7,6.98,1.66,1.49,3.15,1.09,0.45,0.11,1.19,2.42,5.89,2.85,1.87,1.28,0.08,0.0,48.4,68.69,0.0,0,0,0
cambyma01,1996,63,30.11,14.84,2.08,4.17,6.25,1.54,1.05,2.06,2.13,3.4,12.35,5.95,4.19,2.9,0.22,0.03,48.2,69.32,14.29,0,0,0
cambyma01,1997,63,31.78,12.14,3.22,4.17,7.4,1.76,1.08,3.65,2.13,3.17,11.86,4.89,3.87,2.37,0.03,0.0,41.23,61.07,0.0,0,0,0
cambyma01,1998,46,20.54,7.15,2.22,3.28,5.5,0.26,0.63,1.61,0.85,2.85,5.67,2.96,2.24,1.24,0.0,0.0,52.11,55.34,,0,0,0
cambyma01,1999,59,26.24,10.19,2.95,4.86,7.81,0.83,0.73,1.97,1.22,3.46,7.98,3.83,3.75,2.51,0.03,0.02,47.98,66.97,50.0,0,0,0
cambyma01,2000,63,33.76,12.05,3.11,8.37,11.48,0.83,1.05,2.16,1.0,3.25,9.21,4.83,3.57,2.38,0.13,0.02,52.41,66.67,12.5,0,0,0
cambyma01,2001,29,34.72,11.1,3.07,8.03,11.1,1.14,1.17,1.72,1.45,3.69,10.0,4.48,3.41,2.14,0.03,0.0,44.83,62.63,0.0,0,0,0
cambyma01,2002,29,21.24,7.62,2.59,4.59,7.17,1.62,0.69,1.38,0.93,2.38,7.83,3.21,1.72,1.14,0.17,0.07,40.97,66.0,40.0,0,0,0
cambyma01,2003,72,30.03,8.64,2.93,7.17,10.1,1.83,1.19,2.6,1.36,3.32,7.62,3.64,1.89,1.36,0.03,0.0,47.72,72.06,0.0,0,0,0
cambyma01,2004,66,30.53,10.35,1.98,8.03,10.02,2.3,0.92,3.02,1.56,2.68,9.09,4.23,2.62,1.89,0.06,0.0,46.5,72.25,0.0,0,0,0
cambyma01,2005,56,33.16,12.79,2.36,9.57,11.93,2.05,1.41,3.29,1.64,2.82,11.59,5.39,2.79,1.98,0.2,0.02,46.53,71.15,9.09,0,0,0
cambyma01,2006,70,33.84,11.21,2.34,9.31,11.66,3.19,1.24,3.3,1.74,2.61,9.41,4.46,3.16,2.3,0.03,0.0,47.34,72.85,0.0,0,0,1
cambyma01,2007,79,34.95,9.15,2.91,10.22,13.13,3.28,1.06,3.62,1.49,2.73,8.05,3.63,2.56,1.81,0.25,0.08,45.13,70.79,30.0,0,0,0
cambyma01,2008,62,31.0,10.34,2.6,8.53,11.13,2.05,0.82,2.13,1.5,2.08,8.0,4.1,2.94,2.13,0.06,0.02,51.21,72.53,25.0,0,0,0
cambyma01,2009,74,31.27,7.51,3.36,8.41,11.77,2.51,1.28,1.97,1.23,2.18,6.77,3.22,1.65,1.05,0.09,0.03,47.5,63.93,28.57,0,0,0
cambyma01,2010,59,26.1,4.69,3.08,7.19,10.27,2.05,0.68,1.56,1.05,2.37,4.98,1.98,1.19,0.73,0.02,0.0,39.8,61.43,0.0,0,0,0
cambyma01,2011,59,22.92,4.86,2.66,6.32,8.98,1.81,0.85,1.44,0.97,2.14,4.86,2.17,1.08,0.49,0.08,0.03,44.6,45.31,40.0,0,0,0
campbel01,1990,52,7.31,2.77,0.77,1.08,1.85,0.19,0.21,0.73,0.31,1.37,2.37,1.08,0.94,0.62,0.0,0.0,45.53,65.31,,0,0,0
campbel01,1991,81,23.16,7.14,1.91,3.31,5.22,0.73,0.65,1.96,0.9,2.51,6.06,2.72,2.75,1.7,0.02,0.0,44.81,61.88,0.0,0,0,0
campbel01,1992,79,19.63,7.67,1.61,2.59,4.2,0.61,0.75,1.27,0.87,2.09,6.58,3.01,2.58,1.65,0.04,0.0,45.77,63.73,0.0,0,0,0
campbel01,1993,76,29.64,12.29,2.2,4.63,6.83,1.13,0.84,1.92,1.29,3.17,10.63,4.91,3.59,2.47,0.03,0.0,46.16,68.86,0.0,0,0,0
campbel01,1994,73,28.44,12.51,2.3,3.79,6.1,1.26,0.95,1.81,1.34,3.37,10.75,4.93,3.97,2.64,0.01,0.0,45.86,66.55,0.0,0,0,0
campbel01,1995,82,32.91,13.94,1.98,5.62,7.6,2.21,1.07,2.59,1.67,3.66,10.83,5.45,4.26,3.04,0.06,0.0,50.34,71.35,0.0,0,0,0
campbel01,1996,77,32.68,14.91,2.69,5.3,7.99,1.64,0.6,1.52,1.69,3.58,12.23,5.74,4.81,3.42,0.05,0.01,46.92,71.08,25.0,0,0,0
campbel01,1997,81,22.02,10.07,1.77,3.85,5.62,0.96,0.43,1.26,1.42,2.58,7.7,3.57,4.22,2.93,0.02,0.01,46.31,69.3,50.0,0,0,0
campbel01,1998,49,29.78,12.57,2.57,5.53,8.1,1.41,0.8,1.49,1.63,3.24,9.49,4.53,5.49,3.51,0.02,0.0,47.74,63.94,0.0,0,0,0
campbel01,1999,78,32.54,12.65,2.15,5.41,7.56,1.65,0.72,1.92,1.63,3.45,10.63,4.74,4.59,3.17,0.08,0.0,44.63,68.99,0.0,0,0,0
campbel01,2000,78,29.96,13.1,2.01,5.78,7.79,1.33,0.77,1.79,1.85,3.59,10.69,4.71,5.21,3.69,0.08,0.0,44.0,70.94,0.0,0,0,0
campbel01,2001,77,27.99,13.95,1.73,5.16,6.88,1.32,0.78,1.78,1.79,3.43,10.31,4.99,4.99,3.97,0.03,0.0,48.36,79.69,0.0,0,0,0
campbel01,2002,56,15.52,6.12,0.84,2.39,3.23,0.91,0.59,0.7,1.09,2.3,5.27,2.09,2.43,1.95,0.02,0.0,39.66,80.15,0.0,0,0,0
campbel01,2003,65,13.72,5.55,0.8,2.42,3.22,0.69,0.32,0.77,0.97,2.11,4.83,2.12,1.91,1.31,0.0,0.0,43.95,68.55,,0,0,0
campbel01,2004,41,9.51,2.93,0.68,1.59,2.27,0.46,0.2,0.17,0.71,1.39,3.0,0.95,1.34,1.02,0.05,0.0,31.71,76.36,0.0,0,0,0
campbto01,1984,56,11.16,5.64,0.73,0.86,1.59,0.43,0.5,0.05,1.23,1.91,4.68,2.32,1.25,1.0,0.02,0.0,49.62,80.0,0.0,0,0,0
campbto01,1985,82,15.76,7.9,1.01,1.87,2.88,0.55,0.76,0.09,1.05,2.0,7.41,3.59,0.89,0.71,0.11,0.02,48.36,79.45,22.22,0,0,0
campbto01,1986,40,8.3,3.45,0.52,0.92,1.45,0.48,0.3,0.02,0.85,1.0,3.62,1.42,0.98,0.6,0.08,0.0,39.31,61.54,0.0,0,0,0
campbto01,1987,13,18.62,11.0,0.62,1.46,2.08,1.15,0.85,0.15,2.0,3.15,7.77,4.38,3.0,2.15,0.23,0.08,56.44,71.79,33.33,0,0,0
campbto01,1988,63,12.49,6.16,0.84,1.22,2.06,0.75,0.59,0.1,0.98,1.71,5.48,2.51,1.32,1.11,0.33,0.03,45.8,84.34,9.52,0,0,0
campbto01,1989,82,38.59,23.21,2.55,2.95,5.5,2.6,1.35,0.38,3.06,3.17,19.28,8.82,6.94,5.46,0.66,0.11,45.73,78.73,16.67,0,0,0
campbto01,1990,77,37.57,21.79,2.09,2.4,4.49,2.78,1.57,0.62,2.47,2.65,19.51,8.47,5.79,4.65,0.79,0.21,43.41,80.27,26.23,0,0,0
campbto01,1991,78,31.29,16.76,1.81,1.86,3.67,2.94,1.08,0.4,2.12,2.64,14.58,6.76,3.83,3.08,0.47,0.17,46.35,80.27,35.14,0,0,0
campbto01,1992,58,18.31,7.74,1.02,1.66,2.67,1.07,0.59,0.09,0.88,2.59,6.83,3.34,1.5,1.02,0.09,0.03,48.99,67.82,40.0,0,0,0
campbto01,1993,63,19.27,8.81,1.21,1.75,2.95,1.3,0.79,0.24,1.33,2.13,8.13,3.6,1.9,1.49,0.44,0.11,44.34,78.33,25.0,0,0,0
campbto01,1994,78,14.46,6.01,0.77,1.19,1.96,0.88,0.41,0.1,0.83,1.56,5.03,2.06,2.04,1.69,0.54,0.19,41.07,83.02,35.71,0,0,0
caracde01,2010,41,5.24,1.98,0.46,0.59,1.05,0.17,0.1,0.24,0.46,1.15,1.61,0.78,0.56,0.41,0.0,0.0,48.48,73.91,,0,0,0
cardibr01,2000,15,8.4,2.07,0.53,1.0,1.53,0.2,0.47,0.13,0.6,1.8,2.07,0.67,1.2,0.73,0.33,0.0,32.26,61.11,0.0,0,0,0
cardibr01,2001,8,5.38,2.12,0.25,0.5,0.75,0.25,0.12,0.0,0.0,0.62,1.62,0.75,0.25,0.25,0.88,0.38,46.15,100.0,42.86,0,0,0
cardibr01,2002,5,3.0,0.8,0.6,0.4,1.0,0.2,0.0,0.0,0.2,0.0,0.8,0.2,0.4,0.4,0.2,0.0,25.0,100.0,0.0,0,0,0
cardibr01,2003,76,21.5,9.64,1.32,2.86,4.17,1.36,0.87,0.26,1.11,2.71,6.13,2.89,3.57,3.13,1.63,0.72,47.21,87.82,44.35,0,0,0
cardibr01,2004,58,24.71,9.0,1.09,2.79,3.88,1.97,1.52,0.33,1.43,2.97,7.45,2.76,3.12,2.72,2.16,0.76,37.04,87.29,35.2,0,0,0
cardibr01,2005,36,11.17,3.44,0.31,1.22,1.53,0.92,0.64,0.0,0.75,1.81,3.08,1.28,0.75,0.53,0.81,0.36,41.44,70.37,44.83,0,0,0
cardibr01,2006,28,11.18,4.54,0.46,1.64,2.11,1.11,0.79,0.04,0.82,1.5,3.04,1.5,0.96,0.89,1.57,0.64,49.41,92.59,40.91,0,0,0
cardibr01,2007,37,11.89,3.35,0.7,1.89,2.59,0.59,0.27,0.05,0.62,1.68,3.41,1.16,0.51,0.35,2.19,0.68,34.13,68.42,30.86,0,0,0
cardibr01,2008,64,14.23,2.97,0.61,1.61,2.22,1.19,0.58,0.2,0.75,2.11,2.64,1.02,0.55,0.47,1.44,0.47,38.46,85.71,32.61,0,0,0
cardibr01,2009,29,9.21,1.66,0.24,0.76,1.0,0.83,0.31,0.1,0.24,1.93,1.24,0.48,0.62,0.59,0.31,0.1,38.89,94.44,33.33,0,0,0
cardibr01,2010,56,11.04,2.59,0.18,0.88,1.05,0.71,0.43,0.12,0.3,1.46,1.79,0.77,0.32,0.3,1.55,0.75,43.0,94.44,48.28,0,0,0
cardibr01,2011,44,6.3,0.98,0.09,0.68,0.77,0.36,0.18,0.05,0.18,0.86,1.25,0.32,0.14,0.11,1.11,0.23,25.45,83.33,20.41,0,0,0
carlige01,2004,6,2.67,1.33,0.17,0.0,0.17,0.17,0.0,0.0,0.17,0.17,0.5,0.33,1.0,0.67,0.0,0.0,66.67,66.67,,0,0,0
carliri01,1984,38,4.71,1.76,0.21,0.34,0.55,0.66,0.08,0.0,0.5,0.55,1.76,0.68,0.45,0.39,0.05,0.0,38.81,88.24,0.0,0,0,0
carliri01,1985,77,9.87,2.58,0.29,0.71,1.0,1.35,0.25,0.05,0.65,1.19,2.45,1.19,0.3,0.19,0.13,0.0,48.68,65.22,0.0,0,0,0
carliri01,1986,42,7.07,1.9,0.19,0.52,0.71,0.83,0.19,0.0,0.6,0.67,2.19,0.71,0.48,0.36,0.38,0.12,32.61,75.0,31.25,0,0,0
carliri01,1987,26,7.85,2.85,0.23,0.27,0.5,1.23,0.42,0.15,0.85,1.5,2.58,1.12,0.42,0.38,0.65,0.23,43.28,90.91,35.29,0,0,0
carliri01,1989,5,4.2,0.4,0.0,0.0,0.0,1.0,0.2,0.2,0.8,1.4,1.4,0.2,0.0,0.0,0.6,0.0,14.29,,0.0,0,0,0
carnero01,2006,67,17.45,6.6,0.58,1.33,1.91,0.39,0.57,0.34,0.64,1.76,5.85,2.72,1.3,0.79,1.07,0.37,46.43,60.92,34.72,0,0,0
carnero01,2007,70,14.86,5.84,0.71,1.43,2.14,0.46,0.56,0.31,0.49,1.37,5.6,2.26,1.16,0.79,1.71,0.54,40.31,67.9,31.67,0,0,0
carnero01,2008,67,17.97,7.18,0.54,1.34,1.88,0.39,0.67,0.43,0.64,1.4,6.31,2.63,0.99,0.75,3.37,1.18,41.61,75.76,34.96,0,0,0
carnero01,2009,68,12.6,4.69,0.38,1.63,2.01,0.54,0.37,0.29,0.31,1.16,4.15,1.66,0.93,0.76,1.99,0.6,40.07,82.54,30.37,0,0,0
carnero01,2010,27,12.44,4.7,0.48,1.3,1.78,0.41,0.44,0.19,0.59,1.22,4.07,1.7,1.0,0.67,1.41,0.63,41.82,66.67,44.74,0,0,0
carran01,1984,62,19.27,8.05,1.27,2.47,3.74,1.29,0.47,1.26,1.74,3.53,6.05,3.19,2.06,1.63,0.1,0.03,52.8,78.91,33.33,0,0,0
carran01,1985,17,15.18,6.82,0.94,2.12,3.06,0.82,0.41,0.88,0.82,3.0,5.47,2.88,1.59,1.06,0.0,0.0,52.69,66.67,,0,0,0
carran01,1986,65,10.69,5.26,0.92,1.48,2.4,0.52,0.22,0.74,0.62,2.25,4.08,2.06,1.58,1.12,0.05,0.02,50.57,70.87,33.33,0,0,0
carran01,1987,80,18.54,8.81,1.18,2.44,3.61,1.29,0.48,1.04,1.45,3.4,6.46,3.51,2.28,1.78,0.05,0.01,54.35,78.02,25.0,0,0,0
carran01,1988,78,19.08,7.46,1.36,2.15,3.51,1.17,0.4,0.79,1.05,2.83,6.04,2.9,1.95,1.67,0.01,0.0,47.98,85.53,0.0,0,0,0
carran01,1989,77,22.43,12.32,1.49,2.69,4.18,1.55,0.39,0.88,1.62,3.21,9.36,4.62,3.87,3.08,0.09,0.0,49.38,79.53,0.0,0,0,0
carran01,1990,77,32.82,20.14,2.12,3.34,5.45,2.48,0.58,1.31,2.22,4.09,15.95,8.16,5.05,3.83,0.04,0.0,51.14,75.84,0.0,0,0,0
carran01,1991,81,23.05,10.88,1.58,2.69,4.27,0.78,0.4,1.19,1.41,3.26,9.04,4.43,2.62,2.0,0.06,0.01,49.04,76.42,20.0,0,0,0
carran01,1992,71,27.42,13.13,1.51,3.96,5.46,1.37,0.49,1.23,1.35,3.72,9.93,5.34,3.15,2.45,0.07,0.0,53.76,77.68,0.0,0,0,0
carran01,1993,34,13.68,5.82,0.35,1.15,1.5,0.44,0.26,0.65,0.44,2.21,4.71,2.29,1.71,1.24,0.03,0.0,48.75,72.41,0.0,0,0,0
carran01,1994,78,21.5,9.56,1.04,2.36,3.4,0.86,0.31,0.87,1.12,3.24,7.0,3.72,2.58,2.12,0.05,0.01,53.11,82.09,25.0,0,0,0
carran01,1995,80,19.15,7.25,0.89,1.61,2.5,0.92,0.35,0.81,0.98,3.18,6.38,2.91,1.8,1.42,0.04,0.0,45.69,79.17,0.0,0,0,0
carran01,1996,82,17.8,7.35,0.73,1.65,2.38,0.9,0.29,0.77,0.91,2.61,6.37,3.07,1.55,1.21,0.04,0.0,48.28,77.95,0.0,0,0,0
carran01,1997,66,16.45,5.73,0.64,1.35,1.98,0.73,0.17,0.8,0.73,2.95,4.92,2.29,1.48,1.15,0.0,0.0,46.46,77.55,,0,0,0
carran01,1998,18,8.44,2.61,0.5,1.22,1.72,0.5,0.06,0.56,0.5,1.72,2.89,1.17,0.39,0.28,0.06,0.0,40.38,71.43,0.0,0,0,0
carran01,1999,21,10.52,3.19,0.38,1.14,1.52,0.33,0.14,0.29,0.43,2.0,3.05,1.33,0.67,0.52,0.0,0.0,43.75,78.57,,0,0,0
carrau01,1979,77,20.71,11.81,1.05,1.09,2.14,1.95,0.51,0.04,1.4,1.56,10.9,5.06,2.23,1.65,0.08,0.03,46.48,73.84,33.33,0,0,0
carrau01,1980,47,13.98,4.43,0.47,0.83,1.3,1.23,0.32,0.04,0.87,1.13,4.98,1.85,1.15,0.72,0.15,0.0,37.18,62.96,0.0,0,0,0
carrch01,1995,60,9.83,4.0,0.45,1.25,1.7,0.72,0.17,0.08,0.67,1.28,3.62,1.5,1.0,0.82,0.7,0.18,41.47,81.67,26.19,0,0,0
carrch01,1996,55,15.09,6.13,0.56,1.49,2.05,0.87,0.44,0.18,0.67,1.69,4.93,2.27,1.33,1.02,1.6,0.56,46.13,76.71,35.23,0,0,0
carrch01,1997,51,22.84,9.88,0.84,2.2,3.04,1.67,0.33,0.22,1.35,2.53,8.86,3.73,1.94,1.65,2.49,0.78,42.04,84.85,31.5,0,0,0
carrch01,1998,39,11.41,5.31,0.59,1.23,1.82,0.59,0.21,0.05,0.72,1.15,5.26,1.95,1.03,0.69,1.92,0.72,37.07,67.5,37.33,0,0,0
carrch01,1999,57,20.46,9.32,0.72,2.32,3.04,1.47,0.53,0.26,2.05,1.98,8.7,3.44,2.19,1.88,1.77,0.56,39.52,85.6,31.68,0,0,0
carrch01,2000,35,8.83,4.83,0.31,0.94,1.26,0.31,0.11,0.09,0.54,1.29,3.2,1.51,1.71,1.31,1.06,0.49,47.32,76.67,45.95,0,0,0
carrco01,1998,42,14.86,4.07,0.19,0.98,1.17,1.57,0.5,0.17,1.1,1.57,5.14,1.69,0.76,0.57,0.71,0.12,32.87,75.0,16.67,0,0,0
carribo01,1979,10,13.4,3.6,0.6,0.7,1.3,0.3,0.4,0.1,0.5,1.8,3.7,1.5,0.8,0.6,0.2,0.0,40.54,75.0,0.0,0,0,0
carrke01,1979,79,23.27,11.76,2.52,4.92,7.44,0.97,0.84,0.66,1.95,3.11,9.72,4.78,3.33,2.19,0.05,0.0,49.22,65.78,0.0,0,0,0
carrke01,1980,81,32.28,15.19,3.21,7.1,10.31,2.37,0.94,0.52,2.85,3.65,11.33,5.79,5.05,3.6,0.05,0.0,51.09,71.39,0.0,0,0,0
carrke01,1981,74,26.03,12.09,2.26,4.92,7.18,1.16,0.86,0.3,2.05,3.36,9.35,4.7,4.08,2.68,0.14,0.01,50.29,65.56,10.0,0,0,0
carrke01,1982,82,28.43,11.96,2.22,4.96,7.18,1.41,0.76,0.51,2.26,3.73,8.74,4.41,4.46,3.11,0.07,0.02,50.49,69.67,33.33,0,0,0
carrke01,1983,82,29.94,15.65,2.54,5.29,7.83,1.91,0.83,0.4,2.46,3.34,11.26,6.32,4.48,3.01,0.06,0.0,56.12,67.3,0.0,0,0,0
carrke01,1984,48,23.33,10.38,1.88,4.85,6.73,1.17,0.52,0.35,2.08,2.94,7.56,3.96,3.42,2.46,0.06,0.0,52.34,71.95,0.0,0,0,0
carrke01,1985,55,28.31,11.15,2.65,6.29,8.95,1.27,0.69,0.55,1.93,3.69,8.47,4.22,3.95,2.71,0.07,0.0,49.79,68.66,0.0,0,0,0
